customer_id,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,first_activity,last_activity,days_since_first,days_since_last,customer_lifetime_days,avg_daily_activity,purchase_conversion_rate,age,gender,location,income,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,days_since_last_purchase,churned
4203,2,94,165.78,1.726875,115,1.1979166666666667,2025-02-19,2025-12-27,314,3,311,0.3086816720257235,0.020833333333333332,53,Female,NV,99792,33.0,2.0,165.78,3,1,1,311,Need Attention,3,0
4204,1,149,52.58,0.3505333333333333,192,1.28,2025-01-17,2025-12-30,347,0,347,0.4322766570605187,0.006666666666666667,63,Non-Binary,VI,57299,222.0,1.0,52.58,2,1,1,211,Need Attention,0,0
4205,19,281,2697.9500000000003,8.993166666666667,624,2.08,2024-04-28,2025-04-27,611,247,364,0.8241758241758241,0.06333333333333334,45,Male,DE,36802,253.0,19.0,2697.9500000000003,1,4,4,144,At Risk,247,1
4206,1,2,186.57,62.19,3,1.0,2025-12-28,2025-12-30,2,0,2,1.5,0.3333333333333333,58,Male,WI,67986,1.0,1.0,186.57,4,1,1,411,New Customers,0,0
4207,8,243,1595.76,6.357609561752988,405,1.6135458167330676,2024-02-16,2025-02-13,683,320,363,0.6914600550964187,0.03187250996015936,66,Non-Binary,AS,68313,359.0,8.0,1595.76,1,3,3,133,At Risk,320,1
4208,6,169,546.82,3.1246857142857145,301,1.72,2025-04-18,2025-12-29,256,1,255,0.6862745098039216,0.03428571428571429,49,Non-Binary,IA,71880,61.0,6.0,546.82,3,2,2,322,Loyal Customers,1,0
4209,1,45,87.49,1.9019565217391303,57,1.2391304347826086,2025-09-04,2025-12-27,117,3,114,0.40350877192982454,0.021739130434782608,20,Male,IL,60530,110.0,1.0,87.49,2,1,1,211,Need Attention,3,0
4210,5,144,1254.01,8.416174496644295,282,1.8926174496644295,2025-06-28,2025-12-29,185,1,184,0.8097826086956522,0.03355704697986577,24,Non-Binary,AS,45699,24.0,5.0,1254.01,4,2,3,423,Loyal Customers,1,0
4211,12,251,1103.55,4.1960076045627375,459,1.7452471482889733,2024-03-13,2025-03-11,657,294,363,0.7245179063360881,0.045627376425855515,22,Non-Binary,WA,54894,305.0,12.0,1103.55,1,4,2,142,At Risk,294,1
4212,3,131,184.98,1.3804477611940298,159,1.1865671641791045,2024-07-06,2025-07-02,542,181,361,0.37119113573407203,0.022388059701492536,64,Non-Binary,OR,109761,438.0,3.0,184.98,1,1,1,111,Others,181,1
4213,4,132,1246.67,9.16669117647059,158,1.161764705882353,2024-06-15,2025-06-12,563,201,362,0.3756906077348066,0.029411764705882353,40,Non-Binary,UT,64159,201.0,4.0,1246.67,2,2,3,223,At Risk,201,1
4214,5,90,1045.44,11.00463157894737,123,1.2947368421052632,2025-05-22,2025-12-29,222,1,221,0.4298642533936652,0.05263157894736842,58,Male,MI,59247,2.0,5.0,1045.44,4,2,2,422,Loyal Customers,1,0
4215,2,189,173.0,0.9057591623036649,261,1.3664921465968587,2024-06-17,2025-06-16,561,197,364,0.5247252747252747,0.010471204188481676,52,Non-Binary,VI,118409,373.0,2.0,173.0,1,1,1,111,Others,197,1
4216,4,150,353.28,2.2940259740259736,206,1.3376623376623376,2025-03-03,2025-12-26,302,4,298,0.5167785234899329,0.025974025974025976,22,Non-Binary,VT,98340,37.0,4.0,353.28,3,2,1,321,Need Attention,4,0
4217,14,292,2124.56,6.943006535947712,640,2.0915032679738563,2024-08-09,2025-08-08,508,144,364,0.8406593406593407,0.0457516339869281,27,Male,RI,68641,191.0,14.0,2124.56,2,4,4,244,At Risk,144,1
4218,8,218,1602.1299999999999,7.0890707964601765,341,1.508849557522124,2024-08-09,2025-08-07,508,145,363,0.6225895316804407,0.035398230088495575,22,Female,SC,69840,168.0,8.0,1602.1299999999999,2,3,3,233,At Risk,145,1
4219,8,132,2625.79,18.755642857142856,173,1.2357142857142858,2024-02-28,2025-02-26,671,307,364,0.38461538461538464,0.05714285714285714,29,Non-Binary,NE,62877,322.0,8.0,2625.79,1,3,4,134,At Risk,307,1
4220,10,260,1932.83,7.15862962962963,481,1.7814814814814814,2024-07-24,2025-07-22,524,161,363,0.743801652892562,0.037037037037037035,18,Female,GA,54836,224.0,10.0,1932.83,2,3,3,233,At Risk,161,1
4221,13,253,1540.72,5.79218045112782,476,1.7894736842105263,2024-02-09,2025-02-06,690,327,363,0.7327823691460055,0.04887218045112782,60,Non-Binary,RI,69706,348.0,13.0,1540.72,1,4,3,143,At Risk,327,1
4222,1,13,720.32,51.45142857142857,14,1.0,2025-10-05,2025-12-24,86,6,80,0.175,0.07142857142857142,57,Female,DC,69168,29.0,1.0,720.32,3,1,2,312,Need Attention,6,0
4223,1,62,77.48,1.22984126984127,82,1.3015873015873016,2025-07-12,2025-12-28,171,2,169,0.3727810650887574,0.015873015873015872,23,Male,WY,50278,167.0,1.0,77.48,2,1,1,211,Need Attention,2,0
4224,7,185,1622.38,8.449895833333334,283,1.4739583333333333,2024-12-30,2025-12-27,365,3,362,0.5303867403314917,0.036458333333333336,65,Male,IL,86874,93.0,7.0,1622.38,3,3,3,333,Champions,3,0
4225,8,202,1942.95,9.252142857142857,350,1.6666666666666667,2025-02-26,2025-12-27,307,3,304,0.6907894736842105,0.0380952380952381,26,Female,GU,72528,14.0,8.0,1942.95,4,3,3,433,Champions,3,0
4226,3,233,1442.56,6.1125423728813555,373,1.5805084745762712,2024-08-09,2025-08-06,508,146,362,0.6519337016574586,0.012711864406779662,66,Female,IL,67606,325.0,3.0,1442.56,1,1,3,113,Others,146,1
4227,2,81,88.88,1.070843373493976,96,1.1566265060240963,2024-12-15,2025-12-11,380,19,361,0.2299168975069252,0.024096385542168676,42,Male,AS,72373,180.0,2.0,88.88,2,1,1,211,Need Attention,19,0
4228,12,151,3206.57,19.672208588957055,307,1.883435582822086,2025-05-30,2025-12-30,214,0,214,0.7616822429906542,0.0736196319018405,40,Non-Binary,AR,81178,4.0,12.0,3206.57,4,4,4,444,Champions,0,0
4229,6,214,1357.42,6.170090909090909,327,1.4863636363636363,2024-04-22,2025-04-21,617,253,364,0.6043956043956044,0.02727272727272727,35,Non-Binary,OK,62181,378.0,6.0,1357.42,1,2,3,123,At Risk,253,1
4230,2,74,104.28999999999999,1.372236842105263,95,1.25,2025-07-18,2025-12-28,165,2,163,0.4662576687116564,0.02631578947368421,22,Male,MI,52816,59.0,2.0,104.28999999999999,3,1,1,311,Need Attention,2,0
4231,5,178,1498.97,8.191092896174863,254,1.3879781420765027,2025-01-15,2025-12-30,349,0,349,0.5243553008595988,0.0273224043715847,43,Non-Binary,ND,81850,81.0,5.0,1498.97,3,2,3,323,Loyal Customers,0,0
4232,11,239,5637.63,22.55052,471,1.884,2025-02-28,2025-12-30,305,0,305,0.819672131147541,0.044,19,Non-Binary,KY,56481,12.0,11.0,5637.63,4,4,4,444,Champions,0,0
4233,5,212,766.49,3.5322119815668205,351,1.6175115207373272,2024-03-08,2025-03-05,662,300,362,0.5994475138121547,0.02304147465437788,44,Male,PA,75579,312.0,5.0,766.49,1,2,2,122,At Risk,300,1
4234,6,152,479.0,3.0316455696202533,197,1.2468354430379747,2024-08-15,2025-08-11,502,141,361,0.4376731301939058,0.0379746835443038,58,Male,ND,62902,233.0,6.0,479.0,2,2,1,221,Need Attention,141,1
4235,12,205,1487.4,6.854377880184332,344,1.5852534562211982,2025-01-23,2025-12-29,341,1,340,0.638235294117647,0.055299539170506916,34,Non-Binary,GA,71312,28.0,12.0,1487.4,3,4,3,343,Champions,1,0
4236,1,36,30.51,0.8245945945945946,56,1.5135135135135136,2025-10-24,2025-12-30,67,0,67,0.5522388059701493,0.02702702702702703,28,Female,MD,66397,12.0,1.0,30.51,4,1,1,411,New Customers,0,0
4237,2,73,1274.24,16.989866666666668,111,1.48,2025-09-18,2025-12-30,103,0,103,0.7281553398058253,0.02666666666666667,32,Male,VT,68739,31.0,2.0,1274.24,3,1,3,313,Others,0,0
4238,5,151,538.18,3.4498717948717945,300,1.9230769230769231,2025-06-27,2025-12-30,186,0,186,0.8387096774193549,0.03205128205128205,54,Non-Binary,LA,60133,22.0,5.0,538.18,4,2,2,422,Loyal Customers,0,0
4239,7,215,1046.92,4.715855855855856,347,1.563063063063063,2024-01-16,2025-01-13,714,351,363,0.6115702479338843,0.03153153153153153,40,Non-Binary,LA,70762,382.0,7.0,1046.92,1,3,2,132,At Risk,351,1
4240,8,232,892.05,3.716875,375,1.5625,2024-02-10,2025-02-08,689,325,364,0.6593406593406593,0.03333333333333333,60,Male,OK,83149,400.0,8.0,892.05,1,3,2,132,At Risk,325,1
4241,17,242,1598.6799999999998,6.1725096525096514,467,1.803088803088803,2024-04-10,2025-04-06,629,268,361,0.7174515235457064,0.06563706563706563,33,Female,KY,86937,314.0,17.0,1598.6799999999998,1,4,3,143,At Risk,268,1
4242,5,49,801.3399999999999,14.839629629629629,62,1.1481481481481481,2025-08-14,2025-12-26,138,4,134,0.40298507462686567,0.09259259259259259,30,Non-Binary,PR,45776,34.0,5.0,801.3399999999999,3,2,2,322,Loyal Customers,4,0
4243,3,114,161.88,1.3835897435897435,185,1.5811965811965811,2025-07-18,2025-12-30,165,0,165,0.7090909090909091,0.02564102564102564,24,Non-Binary,NY,67758,27.0,3.0,161.88,3,1,1,311,Need Attention,0,0
4244,2,40,77.97999999999999,1.8566666666666665,78,1.8571428571428572,2025-10-29,2025-12-30,62,0,62,0.6774193548387096,0.047619047619047616,50,Male,MH,69906,19.0,2.0,77.98,4,1,1,411,New Customers,0,0
4245,5,132,1499.88,10.948029197080293,164,1.197080291970803,2024-05-07,2025-05-03,602,241,361,0.37950138504155123,0.0364963503649635,46,Male,TX,60624,261.0,5.0,1499.88,1,2,3,123,At Risk,241,1
4246,9,223,1539.27,6.63478448275862,369,1.5905172413793103,2024-02-12,2025-02-10,687,323,364,0.6373626373626373,0.03879310344827586,40,Non-Binary,GU,88170,335.0,9.0,1539.27,1,3,3,133,At Risk,323,1
4247,11,262,1727.19,6.326703296703297,482,1.7655677655677655,2024-02-03,2025-02-01,696,332,364,0.75,0.040293040293040296,37,Non-Binary,CT,79947,346.0,11.0,1727.19,1,4,3,143,At Risk,332,1
4248,13,216,1636.28,7.1453275109170304,332,1.4497816593886463,2024-04-02,2025-03-31,637,274,363,0.6308539944903582,0.056768558951965066,22,Male,DC,74837,280.0,13.0,1636.28,1,4,3,143,At Risk,274,1
4249,5,126,785.6,5.996946564885496,171,1.3053435114503817,2025-04-11,2025-12-26,263,4,259,0.5057915057915058,0.03816793893129771,45,Non-Binary,WV,68144,48.0,5.0,785.6,3,2,2,322,Loyal Customers,4,0
4250,5,173,274.41,1.5416292134831462,247,1.3876404494382022,2024-05-26,2025-05-22,583,222,361,0.4930747922437673,0.028089887640449437,58,Non-Binary,WY,89737,248.0,5.0,274.41,1,2,1,121,Others,222,1
4251,8,173,828.1800000000001,4.575580110497238,257,1.419889502762431,2024-08-22,2025-08-21,495,131,364,0.49725274725274726,0.04419889502762431,39,Female,MT,62542,194.0,8.0,828.1800000000001,2,3,2,232,At Risk,131,1
4252,5,107,293.93,2.624375,163,1.4553571428571428,2025-05-26,2025-12-30,218,0,218,0.5137614678899083,0.044642857142857144,48,Female,PW,75640,110.0,5.0,293.93,2,2,1,221,Need Attention,0,0
4253,6,177,694.6800000000001,3.796065573770492,253,1.3825136612021858,2024-08-04,2025-08-03,513,149,364,0.5027472527472527,0.03278688524590164,38,Female,AR,55828,205.0,6.0,694.6800000000001,2,2,2,222,At Risk,149,1
4254,16,300,3226.13,10.209272151898734,698,2.2088607594936707,2024-05-15,2025-05-14,594,230,364,0.8681318681318682,0.05063291139240506,36,Non-Binary,KY,53225,255.0,16.0,3226.13,1,4,4,144,At Risk,230,1
4255,4,105,544.71,4.997339449541284,134,1.2293577981651376,2024-02-23,2025-02-15,676,318,358,0.30446927374301674,0.03669724770642202,25,Non-Binary,VI,64958,318.0,4.0,544.71,1,2,2,122,At Risk,318,1
4256,7,216,1434.4499999999998,6.432511210762331,359,1.609865470852018,2025-02-03,2025-12-29,330,1,329,0.6778115501519757,0.03139013452914798,53,Male,SD,65360,20.0,7.0,1434.4499999999998,4,3,3,433,Champions,1,0
4257,13,263,3603.4300000000003,13.05590579710145,528,1.9130434782608696,2025-01-18,2025-12-30,346,0,346,0.7976878612716763,0.04710144927536232,20,Female,DC,72110,70.0,13.0,3603.4300000000003,3,4,4,344,Champions,0,0
4258,14,249,1406.18,5.3466920152091255,454,1.726235741444867,2024-12-11,2025-12-10,384,20,364,0.7225274725274725,0.053231939163498096,27,Female,UT,61295,30.0,14.0,1406.18,3,4,3,343,Champions,20,0
4259,4,128,568.6500000000001,4.307954545454546,242,1.8333333333333333,2025-07-25,2025-12-30,158,0,158,0.8354430379746836,0.030303030303030304,20,Female,VI,57201,14.0,4.0,568.6500000000001,4,2,2,422,Loyal Customers,0,0
4260,7,139,816.74,5.594109589041096,173,1.1849315068493151,2024-04-07,2025-04-06,632,268,364,0.4010989010989011,0.04794520547945205,31,Non-Binary,DC,98067,344.0,7.0,816.74,1,3,2,132,At Risk,268,1
4261,2,37,69.81,1.79,41,1.0512820512820513,2024-04-06,2025-03-23,633,282,351,0.1111111111111111,0.05128205128205128,48,Female,IA,86896,338.0,2.0,69.81,1,1,1,111,Others,282,1
4262,4,54,1166.81,20.11741379310345,98,1.6896551724137931,2025-10-23,2025-12-30,68,0,68,0.8529411764705882,0.06896551724137931,62,Non-Binary,FL,90657,5.0,4.0,1166.81,4,2,2,422,Loyal Customers,0,0
4263,4,44,901.65,18.784375,57,1.1875,2025-10-03,2025-12-30,88,0,88,0.5454545454545454,0.08333333333333333,55,Non-Binary,VT,66585,0.0,4.0,901.65,4,2,2,422,Loyal Customers,0,0
4264,23,293,4431.46,14.02360759493671,679,2.1487341772151898,2024-11-30,2025-11-29,395,31,364,0.8681318681318682,0.07278481012658228,28,Non-Binary,MD,59502,31.0,23.0,4431.46,3,4,4,344,Champions,31,0
4265,0,41,0.0,0.0,70,1.7073170731707317,2025-11-02,2025-12-29,58,1,57,0.7192982456140351,0.0,41,Female,MP,98053,,,,,,,,,1,1
4266,6,161,576.5699999999999,3.45251497005988,207,1.2395209580838322,2024-03-13,2025-03-07,657,298,359,0.46518105849582175,0.03592814371257485,22,Male,IA,52706,323.0,6.0,576.5699999999999,1,2,2,122,At Risk,298,1
4267,0,5,0.0,0.0,8,1.6,2025-12-24,2025-12-30,6,0,6,0.8333333333333334,0.0,68,Female,WV,76859,,,,,,,,,0,1
4268,6,156,931.47,5.749814814814815,214,1.3209876543209877,2024-10-06,2025-09-30,450,91,359,0.45125348189415043,0.037037037037037035,63,Male,MP,128503,98.0,6.0,931.47,2,2,2,222,At Risk,91,1
4269,5,144,752.34,5.049261744966443,268,1.7986577181208054,2025-06-26,2025-12-30,187,0,187,0.7967914438502673,0.03355704697986577,20,Male,TX,56289,26.0,5.0,752.34,3,2,2,322,Loyal Customers,0,0
4270,11,266,2860.83,10.327906137184115,502,1.812274368231047,2024-06-19,2025-06-18,559,195,364,0.760989010989011,0.039711191335740074,65,Male,MO,119658,303.0,11.0,2860.83,1,4,4,144,At Risk,195,1
4271,12,235,2726.41,11.038097165991902,409,1.6558704453441295,2024-12-26,2025-12-23,369,7,362,0.6823204419889503,0.048582995951417005,26,Female,NM,52536,48.0,12.0,2726.41,3,4,4,344,Champions,7,0
4272,4,131,212.39,1.5732592592592591,160,1.1851851851851851,2024-04-12,2025-04-09,627,265,362,0.3729281767955801,0.02962962962962963,50,Male,FL,50717,297.0,4.0,212.39,1,2,1,121,Others,265,1
4273,1,92,347.95,3.7413978494623654,111,1.1935483870967742,2024-01-30,2025-01-27,700,337,363,0.256198347107438,0.010752688172043012,42,Non-Binary,OK,77546,413.0,1.0,347.95,1,1,1,111,Others,337,1
4274,7,152,2339.56,14.714213836477986,285,1.7924528301886793,2025-05-31,2025-12-29,213,1,212,0.75,0.0440251572327044,62,Female,SC,88214,106.0,7.0,2339.56,2,3,4,234,At Risk,1,0
4275,10,243,1661.54,6.567351778656127,425,1.6798418972332017,2024-01-21,2025-01-18,709,346,363,0.696969696969697,0.039525691699604744,66,Male,KY,65344,408.0,10.0,1661.54,1,3,3,133,At Risk,346,1
4276,0,83,0.0,0.0,124,1.4939759036144578,2025-09-03,2025-12-30,118,0,118,0.7033898305084746,0.0,50,Non-Binary,SC,98435,,,,,,,,,0,1
4277,12,199,1799.52,8.528530805687204,308,1.4597156398104265,2024-10-11,2025-10-04,445,87,358,0.5893854748603352,0.05687203791469194,22,Male,MT,40570,87.0,12.0,1799.52,3,4,3,343,Champions,87,0
4278,6,231,884.76,3.7331645569620253,391,1.649789029535865,2024-01-19,2025-01-16,711,348,363,0.6528925619834711,0.02531645569620253,67,Non-Binary,MS,120065,535.0,6.0,884.76,1,2,2,122,At Risk,348,1
4279,4,83,451.15,5.185632183908046,171,1.9655172413793103,2025-09-22,2025-12-30,99,0,99,0.8787878787878788,0.04597701149425287,67,Non-Binary,NV,81632,4.0,4.0,451.15,4,2,1,421,Need Attention,0,0
4280,1,15,295.66,18.47875,19,1.1875,2025-11-16,2025-12-28,44,2,42,0.38095238095238093,0.0625,67,Non-Binary,CA,97977,10.0,1.0,295.66,4,1,1,411,New Customers,2,0
4281,3,115,1006.7,8.53135593220339,151,1.2796610169491525,2024-12-27,2025-12-25,368,5,363,0.325068870523416,0.025423728813559324,18,Non-Binary,SC,62413,32.0,3.0,1006.7,3,1,2,312,Need Attention,5,0
4282,4,82,1714.2,19.932558139534883,89,1.0348837209302326,2024-05-10,2025-05-05,599,239,360,0.2388888888888889,0.046511627906976744,32,Male,WY,44330,242.0,4.0,1714.2,1,2,3,123,At Risk,239,1
4283,3,64,313.62,4.6808955223880595,73,1.0895522388059702,2025-04-19,2025-12-30,255,0,255,0.2627450980392157,0.04477611940298507,67,Male,FM,74777,127.0,3.0,313.62,2,1,1,211,Need Attention,0,0
4284,12,256,2523.4300000000003,9.415783582089553,449,1.6753731343283582,2024-12-21,2025-12-20,374,10,364,0.7362637362637363,0.04477611940298507,37,Non-Binary,WI,84192,82.0,12.0,2523.4300000000003,3,4,4,344,Champions,10,0
4285,1,55,53.24,0.9507142857142857,110,1.9642857142857142,2025-10-20,2025-12-30,71,0,71,0.7887323943661971,0.017857142857142856,37,Non-Binary,CO,99268,2.0,1.0,53.24,4,1,1,411,New Customers,0,0
4286,0,5,0.0,0.0,10,2.0,2025-12-25,2025-12-30,5,0,5,1.0,0.0,47,Female,MO,59641,,,,,,,,,0,1
4287,0,12,0.0,0.0,13,1.0833333333333333,2025-09-15,2025-12-23,106,7,99,0.12121212121212122,0.0,61,Male,NY,104943,,,,,,,,,7,1
4288,14,206,2257.14,10.259727272727272,341,1.55,2025-02-05,2025-12-30,328,0,328,0.6707317073170732,0.06363636363636363,50,Male,WA,70554,10.0,14.0,2257.14,4,4,4,444,Champions,0,0
4289,3,79,309.88,3.7790243902439022,118,1.4390243902439024,2025-08-27,2025-12-28,125,2,123,0.6666666666666666,0.036585365853658534,41,Female,KY,42130,19.0,3.0,309.88,4,1,1,411,New Customers,2,0
4290,2,14,147.28,9.205,27,1.6875,2025-11-22,2025-12-30,38,0,38,0.42105263157894735,0.125,28,Male,UT,72004,0.0,2.0,147.28,4,1,1,411,New Customers,0,0
4291,5,181,1120.29,6.023064516129032,271,1.456989247311828,2024-11-17,2025-11-15,408,45,363,0.512396694214876,0.026881720430107527,25,Female,FM,72359,57.0,5.0,1120.29,3,2,2,322,Loyal Customers,45,0
4292,5,232,1126.4,4.752742616033756,370,1.5611814345991561,2024-08-28,2025-08-26,489,126,363,0.6528925619834711,0.02109704641350211,19,Female,MN,64214,154.0,5.0,1126.4,2,2,2,222,At Risk,126,1
4293,1,28,128.76,4.4399999999999995,32,1.103448275862069,2025-10-05,2025-12-30,86,0,86,0.3372093023255814,0.034482758620689655,21,Non-Binary,NH,68681,4.0,1.0,128.76,4,1,1,411,New Customers,0,0
4294,18,275,2770.29,9.454914675767919,637,2.174061433447099,2025-01-29,2025-12-30,335,0,335,0.8746268656716418,0.06143344709897611,60,Non-Binary,NM,53503,13.0,18.0,2770.29,4,4,4,444,Champions,0,0
4295,8,231,1008.7099999999999,4.220543933054393,372,1.5564853556485356,2024-09-27,2025-09-26,459,95,364,0.6565934065934066,0.03347280334728033,38,Female,MD,74438,95.0,8.0,1008.7099999999999,2,3,2,232,At Risk,95,1
4296,5,201,1066.52,5.177281553398058,312,1.5145631067961165,2024-06-15,2025-06-14,563,199,364,0.5659340659340659,0.024271844660194174,34,Female,OR,84439,303.0,5.0,1066.52,1,2,2,122,At Risk,199,1
4297,10,209,1377.24,6.288767123287672,310,1.4155251141552512,2024-12-05,2025-12-04,390,26,364,0.6016483516483516,0.045662100456621,62,Male,AL,72930,35.0,10.0,1377.24,3,3,3,333,Champions,26,0
4298,22,290,5251.6,16.83205128205128,684,2.1923076923076925,2024-10-21,2025-10-20,435,71,364,0.8571428571428571,0.07051282051282051,19,Male,VI,56756,75.0,22.0,5251.6,3,4,4,344,Champions,71,0
4299,11,224,1280.75,5.45,380,1.6170212765957446,2024-10-26,2025-10-23,430,68,362,0.649171270718232,0.04680851063829787,48,Non-Binary,WI,95851,71.0,11.0,1280.75,3,4,3,343,Champions,68,0
4300,15,309,2233.46,6.893395061728395,719,2.2191358024691357,2024-04-10,2025-04-09,629,265,364,0.8901098901098901,0.046296296296296294,40,Non-Binary,PR,50727,265.0,15.0,2233.46,1,4,4,144,At Risk,265,1
4301,10,145,999.03,6.445354838709677,192,1.238709677419355,2024-03-31,2025-03-29,639,276,363,0.42699724517906334,0.06451612903225806,34,Female,VA,66516,281.0,10.0,999.03,1,3,2,132,At Risk,276,1
4302,0,7,0.0,0.0,10,1.4285714285714286,2025-12-22,2025-12-30,8,0,8,0.875,0.0,39,Male,CO,46928,,,,,,,,,0,1
4303,5,221,396.82,1.7558407079646017,341,1.508849557522124,2024-07-26,2025-07-23,522,160,362,0.6243093922651933,0.022123893805309734,31,Male,VA,77777,205.0,5.0,396.82,2,2,1,221,Need Attention,160,1
4304,2,132,603.7,4.505223880597015,167,1.2462686567164178,2024-12-03,2025-12-01,392,29,363,0.3691460055096419,0.014925373134328358,47,Female,NH,61570,44.0,2.0,603.7,3,1,2,312,Need Attention,29,0
4305,5,167,630.61,3.6663372093023257,237,1.377906976744186,2024-08-17,2025-08-09,500,143,357,0.48179271708683474,0.029069767441860465,52,Female,SC,95875,235.0,5.0,630.61,2,2,2,222,At Risk,143,1
4306,0,34,0.0,0.0,41,1.2058823529411764,2025-09-08,2025-12-29,113,1,112,0.30357142857142855,0.0,44,Male,TN,57414,,,,,,,,,1,1
4307,6,102,1108.24,10.261481481481482,205,1.8981481481481481,2025-08-10,2025-12-30,142,0,142,0.7605633802816901,0.05555555555555555,55,Male,UT,98754,0.0,6.0,1108.24,4,2,2,422,Loyal Customers,0,0
4308,1,15,1018.91,63.681875,17,1.0625,2025-10-30,2025-12-29,61,1,60,0.26666666666666666,0.0625,43,Male,MI,89612,6.0,1.0,1018.91,4,1,2,412,New Customers,1,0
4309,4,126,425.54,3.2733846153846153,155,1.1923076923076923,2024-07-30,2025-07-29,518,154,364,0.35714285714285715,0.03076923076923077,68,Female,PR,66212,399.0,4.0,425.54,1,2,1,121,Others,154,1
4310,6,184,976.6,5.14,267,1.4052631578947368,2024-03-14,2025-03-11,656,294,362,0.5248618784530387,0.031578947368421054,36,Non-Binary,CA,63128,302.0,6.0,976.6,1,2,2,122,At Risk,294,1
4311,1,81,40.85,0.49817073170731707,101,1.2317073170731707,2025-05-16,2025-12-27,228,3,225,0.36444444444444446,0.012195121951219513,51,Male,WY,70074,147.0,1.0,40.85,2,1,1,211,Need Attention,3,0
4312,3,228,85.14,0.36857142857142855,393,1.7012987012987013,2024-11-18,2025-11-13,407,47,360,0.6416666666666667,0.012987012987012988,68,Male,ND,86680,56.0,3.0,85.14,3,1,1,311,Need Attention,47,0
4313,3,124,904.61,7.122913385826772,170,1.3385826771653544,2024-02-14,2025-02-09,685,324,361,0.3518005540166205,0.023622047244094488,27,Non-Binary,MO,50217,459.0,3.0,904.61,1,1,2,112,Others,324,1
4314,12,223,2262.11,9.626000000000001,340,1.446808510638298,2024-07-23,2025-07-22,525,161,364,0.6456043956043956,0.05106382978723404,53,Non-Binary,IL,71051,185.0,12.0,2262.11,2,4,4,244,At Risk,161,1
4315,3,74,724.23,9.405584415584416,92,1.1948051948051948,2025-07-24,2025-12-27,159,3,156,0.4935897435897436,0.03896103896103896,55,Female,NE,71983,10.0,3.0,724.23,4,1,2,412,New Customers,3,0
4316,1,130,118.44,0.9041221374045801,172,1.3129770992366412,2025-03-16,2025-12-30,289,0,289,0.4532871972318339,0.007633587786259542,24,Male,GU,73492,45.0,1.0,118.44,3,1,1,311,Need Attention,0,0
4317,4,123,2223.08,17.50456692913386,150,1.1811023622047243,2024-02-25,2025-02-20,674,313,361,0.3518005540166205,0.031496062992125984,69,Male,IL,88725,351.0,4.0,2223.08,1,2,4,124,At Risk,313,1
4318,4,188,381.13,1.9850520833333334,277,1.4427083333333333,2024-10-13,2025-10-12,443,79,364,0.5274725274725275,0.020833333333333332,27,Female,NM,64402,256.0,4.0,381.13,1,2,1,121,Others,79,0
4319,1,46,29.99,0.6380851063829787,58,1.2340425531914894,2025-09-08,2025-12-29,113,1,112,0.41964285714285715,0.02127659574468085,24,Male,KY,52246,29.0,1.0,29.99,3,1,1,311,Need Attention,1,0
4320,21,291,3251.04,10.42,685,2.1955128205128207,2024-10-03,2025-10-02,453,89,364,0.8571428571428571,0.0673076923076923,66,Non-Binary,MD,93694,108.0,21.0,3251.04,2,4,4,244,At Risk,89,0
4321,1,29,9.1,0.30333333333333334,60,2.0,2025-11-20,2025-12-29,40,1,39,0.7692307692307693,0.03333333333333333,43,Non-Binary,MP,91983,5.0,1.0,9.1,4,1,1,411,New Customers,1,0
4322,7,214,1530.93,6.927285067873304,340,1.5384615384615385,2024-12-23,2025-12-20,372,10,362,0.6104972375690608,0.03167420814479638,29,Male,LA,63802,43.0,7.0,1530.93,3,3,3,333,Champions,10,0
4323,4,100,234.69,2.2566346153846153,124,1.1923076923076923,2025-04-07,2025-12-30,267,0,267,0.3895131086142322,0.038461538461538464,50,Non-Binary,MA,82302,3.0,4.0,234.69,4,2,1,421,Need Attention,0,0
4324,3,78,160.77,1.984814814814815,94,1.1604938271604939,2025-06-17,2025-12-30,196,0,196,0.413265306122449,0.037037037037037035,29,Female,OH,89658,28.0,3.0,160.77,3,1,1,311,Need Attention,0,0
4325,17,279,1529.28,5.166486486486487,623,2.10472972972973,2024-10-05,2025-10-04,451,87,364,0.8131868131868132,0.057432432432432436,40,Female,OK,59675,109.0,17.0,1529.28,2,4,3,243,At Risk,87,0
4326,5,104,812.42,7.4533944954128435,192,1.761467889908257,2025-08-05,2025-12-29,147,1,146,0.7465753424657534,0.045871559633027525,63,Non-Binary,DC,62725,14.0,5.0,812.42,4,2,2,422,Loyal Customers,1,0
4327,4,55,374.81,6.352711864406779,109,1.847457627118644,2025-09-29,2025-12-30,92,0,92,0.6413043478260869,0.06779661016949153,30,Non-Binary,OK,60722,1.0,4.0,374.81,4,2,1,421,Need Attention,0,0
4328,12,289,1743.42,5.7920930232558145,601,1.9966777408637875,2024-12-24,2025-12-23,371,7,364,0.8269230769230769,0.03986710963455149,63,Non-Binary,PR,95862,23.0,12.0,1743.42,4,4,3,443,Champions,7,0
4329,0,2,0.0,0.0,2,1.0,2025-12-24,2025-12-29,6,1,5,0.4,0.0,37,Male,NM,67355,,,,,,,,,1,1
