age,income,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,customer_lifetime_days,purchase_conversion_rate,recency,frequency,monetary
32,55208,6,105,947.8900000000001,8.53954954954955,126,1.135135135135135,319,0.05405405405405406,54.0,6.0,947.8900000000001
69,100099,16,245,2094.56,8.025134099616858,522,2.0,321,0.06130268199233716,19.0,16.0,2094.56
31,54891,12,249,2627.7599999999998,10.068045977011494,444,1.7011494252873562,364,0.04597701149425287,170.0,12.0,2627.7599999999998
69,124731,5,133,989.48,7.170144927536232,166,1.2028985507246377,359,0.036231884057971016,397.0,5.0,989.48
69,74593,4,114,381.69,3.2346610169491523,221,1.8728813559322033,148,0.03389830508474576,34.0,4.0,381.69
39,63994,11,254,2383.42,8.994037735849057,464,1.7509433962264151,353,0.04150943396226415,22.0,11.0,2383.42
20,54143,9,281,1841.06,6.34848275862069,539,1.8586206896551725,363,0.03103448275862069,335.0,9.0,1841.06
61,82275,10,235,2407.67,9.827224489795919,398,1.6244897959183673,363,0.04081632653061224,97.0,10.0,2407.67
37,74373,16,289,4291.37,14.070065573770492,613,2.0098360655737704,364,0.05245901639344262,285.0,16.0,4291.37
27,69339,2,59,37.7,0.618032786885246,66,1.0819672131147542,356,0.03278688524590164,543.0,2.0,37.7
39,93509,1,70,46.78,0.6588732394366197,152,2.140845070422535,78,0.014084507042253521,47.0,1.0,46.78
35,59306,2,78,417.62,5.22025,107,1.3375,172,0.025,24.0,2.0,417.62
27,55693,11,118,2070.22,16.048217054263564,213,1.6511627906976745,162,0.08527131782945736,4.0,11.0,2070.22
55,61806,14,249,1811.45,6.887642585551331,425,1.6159695817490494,363,0.053231939163498096,238.0,14.0,1811.45
65,64690,2,154,36.13,0.2316025641025641,201,1.2884615384615385,363,0.01282051282051282,250.0,2.0,36.13
50,104048,8,265,1073.9099999999999,3.933736263736263,466,1.706959706959707,363,0.029304029304029304,221.0,8.0,1073.9099999999999
25,94205,6,99,2352.87,22.408285714285714,168,1.6,184,0.05714285714285714,48.0,6.0,2352.87
18,62581,6,100,1771.01,16.707641509433962,182,1.7169811320754718,141,0.05660377358490566,3.0,6.0,1771.01
63,62392,11,206,2977.6400000000003,13.721843317972352,329,1.5161290322580645,362,0.05069124423963134,242.0,11.0,2977.6400000000003
57,79985,13,228,4262.45,17.686514522821575,407,1.6887966804979253,364,0.05394190871369295,384.0,13.0,4262.45
56,70163,14,310,3926.02,12.117345679012345,787,2.4290123456790123,364,0.043209876543209874,305.0,14.0,3926.02
38,82023,6,172,2728.16,15.326741573033708,246,1.3820224719101124,359,0.033707865168539325,106.0,6.0,2728.16
53,66650,1,81,109.89,1.3401219512195122,92,1.1219512195121952,263,0.012195121951219513,153.0,1.0,109.89
38,93232,9,204,1578.38,7.410234741784038,428,2.0093896713615025,255,0.04225352112676056,1.0,9.0,1578.38
45,94836,7,157,1749.99,10.670670731707316,214,1.3048780487804879,314,0.042682926829268296,27.0,7.0,1749.99
34,82385,3,112,1163.63,10.118521739130436,154,1.3391304347826087,313,0.02608695652173913,73.0,3.0,1163.63
67,84689,6,135,2901.96,20.581276595744683,186,1.3191489361702127,282,0.0425531914893617,49.0,6.0,2901.96
51,89296,9,257,3249.77,12.21718045112782,481,1.8082706766917294,363,0.03383458646616541,88.0,9.0,3249.77
36,51563,0,13,0.0,0.0,24,1.8461538461538463,13,0.0,94.0,7.0,1186.5949999999998
32,79181,6,151,774.54,4.9333757961783435,195,1.2420382165605095,360,0.03821656050955414,122.0,6.0,774.54
67,75227,13,291,2333.96,7.6775,593,1.950657894736842,364,0.04276315789473684,249.0,13.0,2333.96
45,76744,9,245,1447.8400000000001,5.700157480314961,468,1.8425196850393701,321,0.03543307086614173,10.0,9.0,1447.8400000000001
58,83966,4,126,419.41999999999996,3.226307692307692,162,1.2461538461538462,361,0.03076923076923077,490.0,4.0,419.41999999999996
65,75738,8,139,2286.16,15.552108843537415,191,1.2993197278911566,363,0.05442176870748299,268.0,8.0,2286.16
37,38474,0,14,0.0,0.0,19,1.3571428571428572,21,0.0,94.0,7.0,1186.5949999999998
32,81669,11,220,1785.37,7.728874458874459,426,1.844155844155844,292,0.047619047619047616,10.0,11.0,1785.37
55,47621,4,59,516.88,8.204444444444444,69,1.0952380952380953,273,0.06349206349206349,129.0,4.0,516.88
62,73348,6,235,925.7900000000001,3.8414522821576766,371,1.5394190871369295,364,0.024896265560165973,205.0,6.0,925.7900000000001
20,50984,6,118,1046.54,8.439838709677419,176,1.4193548387096775,223,0.04838709677419355,7.0,6.0,1046.54
18,69414,9,205,516.19,2.412102803738318,330,1.5420560747663552,363,0.04205607476635514,194.0,9.0,516.19
53,115091,11,257,3063.21,11.429888059701492,468,1.7462686567164178,364,0.041044776119402986,234.0,11.0,3063.21
40,78936,1,40,730.56,17.81853658536585,65,1.5853658536585367,49,0.024390243902439025,48.0,1.0,730.56
19,42531,5,218,1540.32,6.907264573991031,355,1.5919282511210762,363,0.02242152466367713,74.0,5.0,1540.32
64,85679,15,256,3062.92,11.30228782287823,457,1.6863468634686347,362,0.055350553505535055,54.0,15.0,3062.92
40,51362,10,233,2369.7,9.751851851851852,381,1.5679012345679013,362,0.0411522633744856,281.0,10.0,2369.7
43,65296,6,150,942.84,6.043846153846154,186,1.1923076923076923,358,0.038461538461538464,267.0,6.0,942.84
21,61469,8,236,551.22,2.259098360655738,412,1.6885245901639345,362,0.03278688524590164,150.0,8.0,551.22
60,68052,3,161,361.83,2.206280487804878,230,1.4024390243902438,342,0.018292682926829267,170.0,3.0,361.83
32,43903,1,26,76.51,2.833703703703704,36,1.3333333333333333,61,0.037037037037037035,0.0,1.0,76.51
40,78192,1,31,646.79,20.2121875,31,0.96875,244,0.03125,174.0,1.0,646.79
54,80333,28,275,5500.05,18.151980198019803,659,2.174917491749175,364,0.0924092409240924,223.0,28.0,5500.05
27,62436,18,273,4627.53,15.902164948453608,559,1.9209621993127148,364,0.061855670103092786,86.0,18.0,4627.53
23,47284,16,272,2928.34,10.167847222222223,572,1.9861111111111112,364,0.05555555555555555,120.0,16.0,2928.34
65,97916,12,256,2348.7599999999998,8.764029850746267,470,1.7537313432835822,361,0.04477611940298507,47.0,12.0,2348.7599999999998
62,69015,18,288,5158.3099999999995,16.85722222222222,668,2.183006535947712,364,0.058823529411764705,126.0,18.0,5158.3099999999995
48,75905,0,19,0.0,0.0,30,1.5789473684210527,30,0.0,94.0,7.0,1186.5949999999998
28,54476,8,178,932.62,5.014086021505376,364,1.956989247311828,251,0.043010752688172046,74.0,8.0,932.62
41,60340,15,246,1884.1599999999999,7.219003831417624,442,1.6934865900383143,362,0.05747126436781609,288.0,15.0,1884.1599999999999
52,89964,13,213,1306.6100000000001,5.781460176991151,347,1.5353982300884956,363,0.05752212389380531,234.0,13.0,1306.6100000000001
30,78859,1,20,61.09,2.909047619047619,36,1.7142857142857142,33,0.047619047619047616,25.0,1.0,61.09
22,32669,14,287,3678.7799999999997,12.221860465116277,617,2.0498338870431896,363,0.046511627906976744,130.0,14.0,3678.7799999999997
39,41659,10,215,1115.3,4.956888888888889,353,1.568888888888889,363,0.044444444444444446,115.0,10.0,1115.3
31,44846,3,136,224.64999999999998,1.616187050359712,181,1.3021582733812949,293,0.02158273381294964,50.0,3.0,224.64999999999998
26,44034,12,283,1263.1299999999999,4.281796610169491,600,2.0338983050847457,364,0.04067796610169491,183.0,12.0,1263.1299999999999
42,46228,6,171,778.4300000000001,4.397909604519774,253,1.4293785310734464,362,0.03389830508474576,340.0,6.0,778.4300000000001
34,50939,8,241,1018.38,4.089879518072289,387,1.5542168674698795,364,0.0321285140562249,142.0,8.0,1018.38
66,75085,14,250,3368.68,12.760151515151515,496,1.878787878787879,348,0.05303030303030303,80.0,14.0,3368.68
18,35330,1,20,118.55,5.645238095238095,45,2.142857142857143,26,0.047619047619047616,0.0,1.0,118.55
47,73576,10,288,2518.7599999999998,8.45221476510067,619,2.077181208053691,364,0.03355704697986577,320.0,10.0,2518.7599999999998
31,71899,1,92,306.13,3.2917204301075267,129,1.3870967741935485,161,0.010752688172043012,16.0,1.0,306.13
65,95483,19,280,4533.18,15.16113712374582,561,1.8762541806020068,363,0.06354515050167224,384.0,19.0,4533.18
67,54587,19,260,2646.7,9.486379928315412,524,1.8781362007168458,364,0.06810035842293907,368.0,19.0,2646.7
19,53692,3,126,1287.1299999999999,9.977751937984495,195,1.5116279069767442,210,0.023255813953488372,44.0,3.0,1287.1299999999999
33,71232,6,109,1772.72,15.41495652173913,139,1.208695652173913,327,0.05217391304347826,10.0,6.0,1772.72
45,71782,0,14,0.0,0.0,33,2.357142857142857,16,0.0,94.0,7.0,1186.5949999999998
21,37098,7,227,786.76,3.362222222222222,352,1.5042735042735043,363,0.029914529914529916,227.0,7.0,786.76
37,75101,0,26,0.0,0.0,32,1.2307692307692308,63,0.0,94.0,7.0,1186.5949999999998
51,82222,2,163,455.21000000000004,2.758848484848485,211,1.2787878787878788,361,0.012121212121212121,63.0,2.0,455.21000000000004
51,64982,4,151,486.31,3.137483870967742,206,1.3290322580645162,361,0.025806451612903226,299.0,4.0,486.31
46,94661,6,109,670.09,5.826869565217391,130,1.1304347826086956,362,0.05217391304347826,274.0,6.0,670.09
36,57278,11,202,1618.3,7.597652582159625,398,1.8685446009389672,272,0.051643192488262914,57.0,11.0,1618.3
34,42042,12,231,2310.96,9.510123456790124,394,1.6213991769547325,363,0.04938271604938271,324.0,12.0,2310.96
65,66769,2,33,797.64,22.789714285714286,48,1.3714285714285714,87,0.05714285714285714,63.0,2.0,797.64
44,42078,9,162,2539.75,14.852339181286549,224,1.3099415204678362,362,0.05263157894736842,145.0,9.0,2539.75
35,68740,10,266,3467.55,12.563586956521739,481,1.7427536231884058,360,0.036231884057971016,20.0,10.0,3467.55
32,61981,10,223,1650.38,7.083175965665236,349,1.497854077253219,364,0.04291845493562232,290.0,10.0,1650.38
26,52368,18,273,5976.22,20.53683848797251,600,2.0618556701030926,357,0.061855670103092786,1.0,18.0,5976.22
25,53754,9,251,1412.2,5.431538461538461,452,1.7384615384615385,363,0.03461538461538462,83.0,9.0,1412.2
36,54983,2,154,118.77,0.7613461538461538,191,1.2243589743589745,361,0.01282051282051282,594.0,2.0,118.77
29,63946,11,187,1782.4299999999998,9.002171717171716,284,1.4343434343434343,363,0.05555555555555555,125.0,11.0,1782.4299999999998
49,78481,0,1,0.0,0.0,1,1.0,0,0.0,94.0,7.0,1186.5949999999998
43,55711,7,121,1265.84,9.889375,151,1.1796875,364,0.0546875,395.0,7.0,1265.84
43,75982,0,30,0.0,0.0,41,1.3666666666666667,90,0.0,94.0,7.0,1186.5949999999998
31,75025,2,47,276.35,5.639795918367348,93,1.8979591836734695,68,0.04081632653061224,55.0,2.0,276.35
68,97102,13,273,1852.84,6.478461538461538,515,1.8006993006993006,364,0.045454545454545456,310.0,13.0,1852.84
67,75117,9,189,2979.56,15.048282828282828,309,1.5606060606060606,311,0.045454545454545456,13.0,9.0,2979.56
25,65146,11,245,2307.36,9.013125,488,1.90625,348,0.04296875,70.0,11.0,2307.36
33,76600,1,115,120.3,1.0370689655172414,136,1.1724137931034482,364,0.008620689655172414,305.0,1.0,120.3
55,50580,5,119,1597.7199999999998,12.884838709677418,147,1.185483870967742,364,0.04032258064516129,143.0,5.0,1597.7199999999998
65,105619,7,258,752.93,2.8412452830188677,483,1.8226415094339623,363,0.026415094339622643,318.0,7.0,752.93
60,100009,13,198,2273.46,10.774691943127962,304,1.4407582938388626,363,0.061611374407582936,147.0,13.0,2273.46
38,76380,6,225,1616.1,6.996103896103896,350,1.5151515151515151,363,0.025974025974025976,167.0,6.0,1616.1
68,67033,6,256,953.3,3.6385496183206105,468,1.786259541984733,364,0.022900763358778626,68.0,6.0,953.3
62,94474,15,291,3111.14,10.167124183006536,612,2.0,363,0.049019607843137254,244.0,15.0,3111.14
43,88554,16,266,2732.67,9.69031914893617,557,1.975177304964539,364,0.05673758865248227,282.0,16.0,2732.67
59,79354,7,175,1860.45,10.222252747252748,244,1.3406593406593406,362,0.038461538461538464,213.0,7.0,1860.45
67,73709,1,139,170.29,1.2163571428571427,169,1.207142857142857,360,0.007142857142857143,591.0,1.0,170.29
32,82831,0,23,0.0,0.0,25,1.0869565217391304,255,0.0,94.0,7.0,1186.5949999999998
18,78891,7,166,1849.3000000000002,10.689595375722545,230,1.329479768786127,328,0.04046242774566474,27.0,7.0,1849.3000000000002
30,58478,8,128,1112.24,8.178235294117647,185,1.3602941176470589,249,0.058823529411764705,36.0,8.0,1112.24
22,73233,6,159,1028.91,6.235818181818182,315,1.9090909090909092,211,0.03636363636363636,46.0,6.0,1028.91
26,61753,12,196,3304.38,15.886442307692308,409,1.9663461538461537,269,0.057692307692307696,2.0,12.0,3304.38
20,57036,15,244,2194.98,8.474826254826255,440,1.6988416988416988,363,0.05791505791505792,35.0,15.0,2194.98
51,70871,3,148,473.58,3.1362913907284766,181,1.1986754966887416,364,0.019867549668874173,398.0,3.0,473.58
19,39298,5,215,1318.09,5.9913181818181815,337,1.5318181818181817,362,0.022727272727272728,251.0,5.0,1318.09
69,67836,6,104,944.6700000000001,8.587909090909092,174,1.5818181818181818,158,0.05454545454545454,0.0,6.0,944.6700000000001
28,74907,1,92,105.5,1.1344086021505377,146,1.5698924731182795,160,0.010752688172043012,51.0,1.0,105.5
45,76867,2,149,1123.6699999999998,7.441523178807946,216,1.4304635761589404,299,0.013245033112582781,184.0,2.0,1123.6699999999998
57,89866,15,169,1535.3600000000001,8.344347826086958,394,2.141304347826087,222,0.08152173913043478,1.0,15.0,1535.3600000000001
53,80729,4,80,426.75,5.080357142857143,97,1.1547619047619047,282,0.047619047619047616,5.0,4.0,426.75
32,87642,7,245,1672.57,6.63718253968254,447,1.7738095238095237,364,0.027777777777777776,207.0,7.0,1672.57
19,65122,2,197,215.79000000000002,1.0843718592964826,268,1.3467336683417086,363,0.010050251256281407,210.0,2.0,215.79000000000002
55,46591,2,92,253.38,2.6955319148936168,100,1.0638297872340425,358,0.02127659574468085,77.0,2.0,253.38
30,46872,14,272,1008.91,3.5276573426573425,507,1.7727272727272727,364,0.04895104895104895,431.0,14.0,1008.91
19,65681,9,207,1145.22,5.301944444444445,333,1.5416666666666667,362,0.041666666666666664,155.0,9.0,1145.22
40,88121,5,84,870.13,9.776741573033707,98,1.101123595505618,361,0.056179775280898875,41.0,5.0,870.13
36,35781,7,106,597.77,5.29,227,2.0088495575221237,140,0.061946902654867256,38.0,7.0,597.77
67,104405,20,224,3017.12,12.365245901639344,460,1.8852459016393444,328,0.08196721311475409,1.0,20.0,3017.12
45,60788,2,36,323.12,8.503157894736843,36,0.9473684210526315,329,0.05263157894736842,417.0,2.0,323.12
61,99588,1,38,56.04,1.436923076923077,43,1.1025641025641026,351,0.02564102564102564,329.0,1.0,56.04
61,60633,9,172,1828.95,10.104696132596686,229,1.2651933701657458,358,0.049723756906077346,393.0,9.0,1828.95
38,87165,3,87,417.78,4.6419999999999995,156,1.7333333333333334,120,0.03333333333333333,22.0,3.0,417.78
23,70167,7,116,816.92,6.641626016260163,140,1.1382113821138211,355,0.056910569105691054,62.0,7.0,816.92
22,66041,0,70,0.0,0.0,78,1.1142857142857143,347,0.0,94.0,7.0,1186.5949999999998
22,68501,0,11,0.0,0.0,21,1.9090909090909092,13,0.0,94.0,7.0,1186.5949999999998
44,92050,8,246,659.22,2.5953543307086617,419,1.6496062992125984,364,0.031496062992125984,362.0,8.0,659.22
32,57411,6,207,1050.19,4.930469483568076,324,1.5211267605633803,363,0.028169014084507043,199.0,6.0,1050.19
27,66243,5,139,460.58000000000004,3.1984722222222226,189,1.3125,283,0.034722222222222224,35.0,5.0,460.58000000000004
50,47194,9,233,1778.71,7.35004132231405,400,1.6528925619834711,364,0.0371900826446281,271.0,9.0,1778.71
57,86037,8,198,1478.79,7.1785922330097085,321,1.558252427184466,364,0.038834951456310676,293.0,8.0,1478.79
52,81907,1,15,41.58,2.59875,19,1.1875,40,0.0625,18.0,1.0,41.58
22,63726,1,37,171.79,4.520789473684211,37,0.9736842105263158,360,0.02631578947368421,146.0,1.0,171.79
35,71916,9,203,964.59,4.54995283018868,288,1.3584905660377358,361,0.04245283018867924,26.0,9.0,964.59
59,87914,17,255,1781.96,6.551323529411765,488,1.7941176470588236,363,0.0625,237.0,17.0,1781.96
56,95089,10,192,2089.75,10.345297029702971,290,1.4356435643564356,361,0.04950495049504951,415.0,10.0,2089.75
30,82973,8,196,571.12,2.799607843137255,293,1.4362745098039216,364,0.0392156862745098,336.0,8.0,571.12
49,70216,4,44,469.22,9.775416666666667,66,1.375,78,0.08333333333333333,0.0,4.0,469.22
25,81998,15,224,4325.71,18.099205020920504,421,1.7615062761506277,302,0.06276150627615062,7.0,15.0,4325.71
34,56289,5,155,621.86,3.886625,212,1.325,315,0.03125,28.0,5.0,621.86
29,57593,12,258,1415.2,5.241481481481482,535,1.9814814814814814,364,0.044444444444444446,143.0,12.0,1415.2
48,82948,3,160,1337.5700000000002,8.2059509202454,212,1.3006134969325154,362,0.018404907975460124,226.0,3.0,1337.5700000000002
27,56594,7,247,1526.01,6.007913385826772,390,1.5354330708661417,363,0.027559055118110236,330.0,7.0,1526.01
53,76080,8,149,599.28,3.8170700636942674,195,1.2420382165605095,356,0.050955414012738856,241.0,8.0,599.28
19,65656,4,148,626.76,4.123421052631579,254,1.6710526315789473,210,0.02631578947368421,9.0,4.0,626.76
31,77036,8,266,664.5799999999999,2.4254744525547443,512,1.8686131386861313,362,0.029197080291970802,51.0,8.0,664.5799999999999
18,59233,10,266,2407.38,8.722391304347827,522,1.891304347826087,363,0.036231884057971016,240.0,10.0,2407.38
36,71681,23,262,3319.87,11.648666666666667,607,2.1298245614035087,326,0.08070175438596491,1.0,23.0,3319.87
63,73654,1,155,719.12,4.60974358974359,201,1.2884615384615385,363,0.00641025641025641,574.0,1.0,719.12
26,51871,5,120,462.52,3.70016,186,1.488,208,0.04,5.0,5.0,462.52
29,73501,6,135,278.1,1.972340425531915,168,1.1914893617021276,359,0.0425531914893617,277.0,6.0,278.1
20,68140,13,278,1434.6399999999999,4.930034364261168,625,2.147766323024055,362,0.044673539518900345,249.0,13.0,1434.6399999999999
58,100064,11,211,1267.81,5.710855855855856,302,1.3603603603603605,362,0.04954954954954955,234.0,11.0,1267.81
61,84178,7,215,1202.85,5.418243243243243,381,1.7162162162162162,306,0.03153153153153153,18.0,7.0,1202.85
53,52287,0,5,0.0,0.0,7,1.4,6,0.0,94.0,7.0,1186.5949999999998
45,108934,1,48,53.99,1.1018367346938776,53,1.0816326530612246,187,0.02040816326530612,83.0,1.0,53.99
68,102270,11,261,1837.9,6.756985294117648,472,1.7352941176470589,363,0.04044117647058824,305.0,11.0,1837.9
36,83520,8,252,1383.34,5.320538461538462,502,1.9307692307692308,326,0.03076923076923077,1.0,8.0,1383.34
42,46062,0,23,0.0,0.0,27,1.173913043478261,72,0.0,94.0,7.0,1186.5949999999998
34,44545,9,208,1445.7,6.662211981566821,344,1.5852534562211982,339,0.041474654377880185,14.0,9.0,1445.7
64,60638,4,125,341.90999999999997,2.6504651162790696,163,1.2635658914728682,359,0.031007751937984496,309.0,4.0,341.90999999999997
23,50820,9,243,1465.6100000000001,5.815912698412699,451,1.7896825396825398,362,0.03571428571428571,248.0,9.0,1465.6100000000001
19,62813,1,3,216.43,54.1075,4,1.0,8,0.25,7.0,1.0,216.43
54,85694,7,176,743.1,4.060655737704918,235,1.284153005464481,363,0.03825136612021858,186.0,7.0,743.1
63,77221,13,230,3210.29,13.211069958847736,382,1.5720164609053497,364,0.053497942386831275,384.0,13.0,3210.29
35,56355,12,240,1360.29,5.39797619047619,414,1.6428571428571428,364,0.047619047619047616,298.0,12.0,1360.29
39,63177,5,181,443.83000000000004,2.3861827956989248,261,1.403225806451613,362,0.026881720430107527,353.0,5.0,443.83000000000004
45,91582,1,51,42.95,0.8259615384615385,95,1.8269230769230769,60,0.019230769230769232,24.0,1.0,42.95
42,88665,1,42,28.86,0.6711627906976744,45,1.0465116279069768,257,0.023255813953488372,158.0,1.0,28.86
28,38905,7,283,1358.22,4.6835172413793105,537,1.8517241379310345,362,0.02413793103448276,9.0,7.0,1358.22
34,63322,0,12,0.0,0.0,16,1.3333333333333333,18,0.0,94.0,7.0,1186.5949999999998
61,57723,8,204,2875.2099999999996,13.562311320754715,325,1.5330188679245282,363,0.03773584905660377,314.0,8.0,2875.2099999999996
68,61361,14,237,1939.55,7.727290836653387,423,1.6852589641434264,362,0.055776892430278883,114.0,14.0,1939.55
29,76353,0,11,0.0,0.0,13,1.1818181818181819,25,0.0,94.0,7.0,1186.5949999999998
55,63881,4,144,408.06,2.757162162162162,182,1.2297297297297298,362,0.02702702702702703,379.0,4.0,408.06
51,82270,2,93,1270.1699999999998,13.370210526315788,194,2.042105263157895,107,0.021052631578947368,32.0,2.0,1270.1699999999998
35,50124,16,266,2784.77,9.875070921985815,545,1.9326241134751774,361,0.05673758865248227,304.0,16.0,2784.77
65,56626,7,22,900.98,31.068275862068965,52,1.793103448275862,48,0.2413793103448276,5.0,7.0,900.98
40,83911,1,39,116.36,2.909,43,1.075,238,0.025,224.0,1.0,116.36
68,108069,12,164,2316.96,13.164545454545454,365,2.0738636363636362,207,0.06818181818181818,4.0,12.0,2316.96
18,57068,10,271,1066.17,3.794199288256228,506,1.800711743772242,364,0.03558718861209965,74.0,10.0,1066.17
50,53846,1,43,392.05,8.910227272727273,53,1.2045454545454546,133,0.022727272727272728,92.0,1.0,392.05
48,51216,6,245,2729.6400000000003,10.875059760956177,444,1.7689243027888446,364,0.02390438247011952,153.0,6.0,2729.6400000000003
33,73652,8,230,506.93,2.1299579831932776,351,1.4747899159663866,364,0.03361344537815126,368.0,8.0,506.93
45,91858,12,209,1471.46,6.658190045248869,391,1.7692307692307692,364,0.05429864253393665,107.0,12.0,1471.46
69,86484,12,255,2343.74,8.778052434456928,488,1.8277153558052435,363,0.0449438202247191,360.0,12.0,2343.74
58,93989,5,175,2259.15,12.550833333333333,267,1.4833333333333334,303,0.027777777777777776,10.0,5.0,2259.15
41,74058,5,106,407.5,3.671171171171171,252,2.27027027027027,129,0.04504504504504504,5.0,5.0,407.5
26,81821,2,71,1376.6399999999999,18.85808219178082,162,2.219178082191781,81,0.0273972602739726,4.0,2.0,1376.64
33,85272,4,150,1625.73,10.556688311688312,193,1.2532467532467533,280,0.025974025974025976,162.0,4.0,1625.73
22,50514,5,64,526.54,7.631014492753622,91,1.318840579710145,121,0.07246376811594203,37.0,5.0,526.54
60,84612,10,233,2732.7599999999998,11.245925925925924,375,1.5432098765432098,362,0.0411522633744856,461.0,10.0,2732.7599999999998
19,59356,4,109,626.4,5.543362831858407,131,1.1592920353982301,361,0.035398230088495575,347.0,4.0,626.4
41,38690,1,91,44.55,0.48423913043478256,102,1.108695652173913,358,0.010869565217391304,354.0,1.0,44.55
66,113910,3,97,309.17,3.0917000000000003,118,1.18,269,0.03,143.0,3.0,309.17
65,102945,2,39,166.57,4.062682926829268,71,1.7317073170731707,60,0.04878048780487805,39.0,2.0,166.57
48,62882,12,268,1924.31,6.872535714285714,466,1.6642857142857144,363,0.04285714285714286,111.0,12.0,1924.31
31,77616,1,75,30.1,0.3960526315789474,83,1.0921052631578947,364,0.013157894736842105,303.0,1.0,30.1
61,54368,5,134,356.52,2.5648920863309352,193,1.3884892086330936,269,0.03597122302158273,21.0,5.0,356.52
31,58671,8,145,1698.0400000000002,11.098300653594773,269,1.7581699346405228,208,0.05228758169934641,9.0,8.0,1698.0400000000002
26,59118,14,250,2087.68,7.907878787878787,453,1.7159090909090908,336,0.05303030303030303,2.0,14.0,2087.68
43,64044,2,65,461.1,6.882089552238806,76,1.1343283582089552,164,0.029850746268656716,121.0,2.0,461.1
62,109728,5,165,1229.45,7.232058823529412,220,1.2941176470588236,357,0.029411764705882353,253.0,5.0,1229.45
56,75355,4,57,230.89999999999998,3.785245901639344,104,1.7049180327868851,69,0.06557377049180328,7.0,4.0,230.89999999999998
22,49322,3,117,1836.3500000000001,15.302916666666668,138,1.15,364,0.025,234.0,3.0,1836.3500000000001
64,59242,0,41,0.0,0.0,51,1.2439024390243902,100,0.0,94.0,7.0,1186.5949999999998
18,65432,7,169,3242.92,18.42568181818182,260,1.4772727272727273,266,0.03977272727272727,53.0,7.0,3242.92
23,45284,2,33,455.52,13.014857142857142,48,1.3714285714285714,57,0.05714285714285714,33.0,2.0,455.52
22,54103,1,21,1087.7,49.440909090909095,29,1.3181818181818181,40,0.045454545454545456,18.0,1.0,1087.7
45,67413,0,18,0.0,0.0,44,2.4444444444444446,20,0.0,94.0,7.0,1186.5949999999998
23,46638,4,122,1730.34,13.732857142857142,218,1.7301587301587302,174,0.031746031746031744,63.0,4.0,1730.34
40,69036,6,172,546.3,3.0691011235955052,293,1.646067415730337,266,0.033707865168539325,50.0,6.0,546.3
64,76142,0,22,0.0,0.0,24,1.0909090909090908,133,0.0,94.0,7.0,1186.5949999999998
69,104464,3,105,1060.53,9.819722222222222,126,1.1666666666666667,360,0.027777777777777776,114.0,3.0,1060.53
26,54708,3,72,544.0500000000001,7.254000000000001,118,1.5733333333333333,108,0.04,54.0,3.0,544.0500000000001
35,58570,10,206,1355.76,6.276666666666666,402,1.8611111111111112,293,0.046296296296296294,34.0,10.0,1355.76
66,70870,14,239,1926.8600000000001,7.61604743083004,441,1.743083003952569,363,0.05533596837944664,15.0,14.0,1926.8600000000001
38,79812,8,157,2689.17,16.298000000000002,229,1.387878787878788,360,0.048484848484848485,315.0,8.0,2689.17
48,84750,2,92,167.29,1.7796808510638298,103,1.0957446808510638,247,0.02127659574468085,32.0,2.0,167.29
41,56822,8,260,1294.04,4.828507462686567,478,1.7835820895522387,361,0.029850746268656716,284.0,8.0,1294.04
63,69060,5,77,953.5500000000001,11.628658536585366,126,1.5365853658536586,153,0.06097560975609756,16.0,5.0,953.5500000000001
32,74873,10,260,1830.06,6.778,495,1.8333333333333333,364,0.037037037037037035,409.0,10.0,1830.06
19,76723,12,223,1730.91,7.365574468085106,416,1.7702127659574467,321,0.05106382978723404,22.0,12.0,1730.91
30,74468,10,192,1259.56,6.235445544554455,316,1.5643564356435644,306,0.04950495049504951,7.0,10.0,1259.56
49,54045,1,13,63.54,4.538571428571428,19,1.3571428571428572,17,0.07142857142857142,6.0,1.0,63.54
45,93335,15,218,1496.48,6.422660944206009,384,1.648068669527897,363,0.06437768240343347,180.0,15.0,1496.48
65,99324,13,252,1785.0,6.735849056603773,468,1.7660377358490567,363,0.04905660377358491,297.0,13.0,1785.0
59,90762,2,96,75.24,0.7677551020408163,114,1.163265306122449,362,0.02040816326530612,329.0,2.0,75.24
18,58826,4,156,428.38,2.677375,204,1.275,362,0.025,394.0,4.0,428.38
50,61167,2,151,817.34,5.342091503267974,207,1.3529411764705883,358,0.013071895424836602,365.0,2.0,817.34
51,62431,5,119,1029.83,8.30508064516129,166,1.3387096774193548,238,0.04032258064516129,59.0,5.0,1029.83
62,80687,9,279,1300.84,4.516805555555555,558,1.9375,363,0.03125,249.0,9.0,1300.84
67,93830,8,232,392.28,1.6344999999999998,376,1.5666666666666667,360,0.03333333333333333,363.0,8.0,392.28
67,92646,8,208,1886.23,8.732546296296297,334,1.5462962962962963,364,0.037037037037037035,30.0,8.0,1886.23
25,83455,10,278,1031.05,3.580034722222222,497,1.7256944444444444,364,0.034722222222222224,363.0,10.0,1031.05
55,82457,6,78,1858.05,22.119642857142857,100,1.1904761904761905,242,0.07142857142857142,12.0,6.0,1858.0500000000002
35,52924,11,232,1556.45,6.405144032921811,435,1.7901234567901234,320,0.04526748971193416,47.0,11.0,1556.45
